shard-first_3-second_0 number of prarams 812313
epoch | train_acc | test_acc |
0, 0.30833333333333335, 0.6407407407407407
1, 0.8625, 0.6259259259259259
2, 0.9375, 0.6592592592592592
3, 0.9625, 0.6814814814814815
4, 0.9833333333333333, 0.7111111111111111
5, 0.9958333333333333, 0.7
6, 0.9958333333333333, 0.7037037037037037
7, 1.0, 0.7185185185185186
8, 1.0, 0.7
9, 1.0, 0.7111111111111111
10, 1.0, 0.7222222222222222
11, 1.0, 0.7148148148148148
12, 1.0, 0.7185185185185186
13, 1.0, 0.7148148148148148
14, 1.0, 0.7185185185185186
15, 1.0, 0.7185185185185186
16, 1.0, 0.7222222222222222
17, 1.0, 0.7222222222222222
18, 1.0, 0.725925925925926
19, 1.0, 0.7222222222222222
19, 1.0, 0.725925925925926
