shard-first_2-second_None number of prarams 812313
epoch | train_acc | test_acc |
0, 0.4959183673469388, 0.7814814814814814
1, 0.8959183673469387, 0.7703703703703704
2, 0.9571428571428572, 0.7888888888888889
3, 0.9857142857142858, 0.774074074074074
4, 0.9897959183673469, 0.7888888888888889
5, 0.9897959183673469, 0.7777777777777778
6, 0.9897959183673469, 0.7814814814814814
7, 0.9959183673469387, 0.7851851851851852
8, 0.9959183673469387, 0.7814814814814814
9, 0.9979591836734694, 0.7851851851851852
10, 0.9959183673469387, 0.7851851851851852
10, 0.9857142857142858, 0.7888888888888889
