0, 1.0, 0.1037037037037037
1, 1.0, 0.17037037037037037
2, 1.0, 0.3074074074074074
3, 1.0, 0.562962962962963
4, 0.975, 0.6925925925925925
5, 1.0, 0.7407407407407407
6, 0.9875, 0.762962962962963
0, 1.0, 0.1037037037037037
1, 1.0, 0.17037037037037037
2, 1.0, 0.3037037037037037
3, 1.0, 0.5592592592592592
4, 1.0, 0.6814814814814815
5, 1.0, 0.7407407407407407
6, 1.0, 0.7518518518518519
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3074074074074074
3, 1.0, 0.5518518518518518
4, 0.9875, 0.7
5, 1.0, 0.7666666666666667
6, 1.0, 0.774074074074074
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3037037037037037
3, 1.0, 0.5703703703703704
4, 0.99375, 0.7111111111111111
5, 1.0, 0.774074074074074
6, 1.0, 0.7777777777777778
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3
3, 1.0, 0.562962962962963
4, 0.99375, 0.7074074074074074
5, 1.0, 0.7592592592592593
6, 1.0, 0.7925925925925926
0, 1.0, 0.1037037037037037
1, 1.0, 0.17037037037037037
2, 1.0, 0.2962962962962963
3, 0.990909090909091, 0.5740740740740741
4, 0.99375, 0.6851851851851852
5, 1.0, 0.762962962962963
6, 1.0, 0.774074074074074
0, 1.0, 0.1037037037037037
1, 1.0, 0.17407407407407408
2, 0.99375, 0.3037037037037037
3, 0.996969696969697, 0.562962962962963
4, 1.0, 0.7185185185185186
5, 1.0, 0.774074074074074
6, 0.9875, 0.8222222222222222
