0, 1.0, 0.1037037037037037
1, 1.0, 0.1814814814814815
2, 1.0, 0.3
3, 1.0, 0.5407407407407407
4, 1.0, 0.6555555555555556
5, 1.0, 0.725925925925926
6, 1.0, 0.725925925925926
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3148148148148148
3, 0.996969696969697, 0.5333333333333333
4, 0.99375, 0.6703703703703704
5, 1.0, 0.7407407407407407
6, 0.9875, 0.7481481481481481
0, 1.0, 0.1037037037037037
1, 1.0, 0.17407407407407408
2, 1.0, 0.3111111111111111
3, 1.0, 0.5481481481481482
4, 0.99375, 0.6777777777777778
5, 1.0, 0.7333333333333333
6, 0.9875, 0.7703703703703704
0, 1.0, 0.1037037037037037
1, 1.0, 0.17407407407407408
2, 1.0, 0.2962962962962963
3, 0.996969696969697, 0.5518518518518518
4, 0.99375, 0.7
5, 1.0, 0.7592592592592593
6, 1.0, 0.7666666666666667
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.2962962962962963
3, 1.0, 0.5592592592592592
4, 0.99375, 0.6666666666666666
5, 1.0, 0.7407407407407407
6, 1.0, 0.7333333333333333
