0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3074074074074074
3, 0.9939393939393939, 0.5222222222222223
4, 0.96875, 0.674074074074074
5, 1.0, 0.725925925925926
6, 1.0, 0.7148148148148148
0, 1.0, 0.1037037037037037
1, 1.0, 0.17037037037037037
2, 1.0, 0.3037037037037037
3, 0.996969696969697, 0.5444444444444444
4, 0.98125, 0.6962962962962963
5, 0.9916666666666667, 0.762962962962963
6, 1.0, 0.762962962962963
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3111111111111111
3, 0.9939393939393939, 0.5555555555555556
4, 0.99375, 0.6925925925925925
5, 1.0, 0.737037037037037
6, 0.975, 0.774074074074074
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3111111111111111
3, 0.996969696969697, 0.5592592592592592
4, 1.0, 0.7
5, 1.0, 0.7333333333333333
6, 0.975, 0.774074074074074
0, 1.0, 0.1037037037037037
1, 1.0, 0.17777777777777778
2, 1.0, 0.3148148148148148
3, 0.996969696969697, 0.5666666666666667
4, 1.0, 0.7037037037037037
5, 1.0, 0.7444444444444445
6, 0.975, 0.7777777777777778
0, 1.0, 0.1037037037037037
1, 1.0, 0.17407407407407408
2, 1.0, 0.3111111111111111
3, 1.0, 0.5555555555555556
4, 0.99375, 0.7074074074074074
5, 1.0, 0.7518518518518519
6, 1.0, 0.7703703703703704
0, 1.0, 0.1037037037037037
1, 1.0, 0.1814814814814815
2, 1.0, 0.3148148148148148
3, 0.996969696969697, 0.5592592592592592
4, 0.99375, 0.6814814814814815
5, 0.9916666666666667, 0.7777777777777778
6, 0.9875, 0.774074074074074
