0, 1.0, 0.1037037037037037
1, 1.0, 0.16666666666666666
2, 1.0, 0.2962962962962963
3, 1.0, 0.5444444444444444
4, 0.99375, 0.662962962962963
5, 1.0, 0.7148148148148148
6, 1.0, 0.7444444444444445
0, 1.0, 0.1037037037037037
1, 1.0, 0.16666666666666666
2, 1.0, 0.3074074074074074
3, 1.0, 0.5407407407407407
4, 0.99375, 0.6888888888888889
5, 0.9833333333333333, 0.7518518518518519
6, 1.0, 0.762962962962963
0, 1.0, 0.1037037037037037
1, 1.0, 0.17037037037037037
2, 1.0, 0.3148148148148148
3, 1.0, 0.5444444444444444
4, 0.98125, 0.6814814814814815
5, 0.9916666666666667, 0.7518518518518519
6, 0.9875, 0.774074074074074
0, 1.0, 0.1037037037037037
1, 1.0, 0.16666666666666666
2, 1.0, 0.3074074074074074
0, 1.0, 0.1037037037037037
0, 1.0, 0.1037037037037037
1, 1.0, 0.17037037037037037
2, 1.0, 0.3111111111111111
3, 1.0, 0.562962962962963
4, 0.98125, 0.6925925925925925
5, 1.0, 0.7592592592592593
6, 0.9875, 0.7703703703703704
0, 1.0, 0.1037037037037037
1, 1.0, 0.1814814814814815
2, 1.0, 0.3111111111111111
3, 1.0, 0.562962962962963
4, 0.9875, 0.6962962962962963
5, 1.0, 0.7518518518518519
6, 0.9875, 0.7703703703703704
0, 1.0, 0.1037037037037037
1, 1.0, 0.17037037037037037
2, 1.0, 0.3
3, 0.996969696969697, 0.5555555555555556
4, 1.0, 0.6888888888888889
5, 1.0, 0.7481481481481481
6, 1.0, 0.7814814814814814
0, 1.0, 0.1037037037037037
1, 1.0, 0.16666666666666666
2, 1.0, 0.3111111111111111
3, 1.0, 0.562962962962963
4, 1.0, 0.6888888888888889
5, 0.9916666666666667, 0.7555555555555555
6, 1.0, 0.7925925925925926
