shard-first_4-second_None number of prarams 812313
epoch | train_acc | test_acc |
0, 0.5122448979591837, 0.7333333333333333
1, 0.8755102040816326, 0.7666666666666667
2, 0.9469387755102041, 0.7592592592592593
3, 0.9775510204081632, 0.7703703703703704
4, 0.9877551020408163, 0.7962962962962963
5, 0.9877551020408163, 0.7851851851851852
6, 0.9959183673469387, 0.7925925925925926
7, 0.9938775510204082, 0.7814814814814814
8, 0.9938775510204082, 0.7814814814814814
9, 0.9979591836734694, 0.7814814814814814
10, 0.9979591836734694, 0.7851851851851852
11, 0.9979591836734694, 0.7925925925925926
12, 1.0, 0.7851851851851852
12, 0.9857142857142858, 0.7962962962962963
