shard-first_2-second_0 number of prarams 812313
epoch | train_acc | test_acc |
0, 0.336, 0.6481481481481481
1, 0.84, 0.6333333333333333
2, 0.936, 0.6962962962962963
3, 0.956, 0.7074074074074074
4, 0.98, 0.7148148148148148
5, 0.984, 0.7074074074074074
6, 0.984, 0.7
7, 0.992, 0.7074074074074074
8, 0.992, 0.7074074074074074
9, 0.996, 0.7074074074074074
10, 0.996, 0.7037037037037037
11, 0.996, 0.7074074074074074
12, 0.996, 0.7111111111111111
12, 0.984, 0.7148148148148148
